index,pmkRelease,fldName,fnkArtist,fnkSong
1660,472191,Down Among the Deadmen,AR06USW1187FB4EACA,SOHQUTZ12AB0185F78
1661,377202,Trax Records: Acid Classics,AR21JFF1187B9A5CBA,SOBQXJP12A6D4F7587
1662,639750,Mis SueA+-os feat Norma Castro,ARWHWYH1241B9CCA16,SOWXIQN12AB01862EE
1663,327554,Guitar Boogie Fever,ARPN0NC1187B991591,SOYOKOS12AB0181059
1664,150911,Hit Parade: The Greatest Hits,ARGEZ5E1187FB56F38,SOWDBUH12A8C138B73
1665,619744,If You Want it,ARRW6DJ1187FB50A67,SOAPQCG12AB017AAAB
1666,598782,The World According To Gob,ARXR32B1187FB57099,SOLMFNE12AB018F807
1667,715455,Joy In The City,AR0NS5Z1187B99AF79,SOXBYPK12AB018B86E
1668,456614,Black & White TV With The Sound Turned Low,ARCBZHP11F4C83D8B2,SOZINBT12AB017F5D0
1669,514098,Hear Globally: A Cumbancha Collection,ARJPRV411A348EFE4B,SOODPJI12AB0181BD8
1670,860,Best Of Strange Cargo,ARZS5VW1187FB567E8,SOEPVWS12A6D4FAFC4
1671,266948,Vitamin C,ARNEJAG1187FB41600,SOHAXFE12A8C13F057
1672,639042,Live,ARUKN9H1187B9B71C8,SOMCPKY12AB0184197
1673,284736,Woman Across The River (World),ARRT66G1187FB3DDF9,SOLRGXU12A8C132FD7
1674,455018,Show Your Colors,ARDDWUI1187FB379F7,SONGVVU12AB018719F
1675,641828,Where The Wild Things Are,AROY6XW1187B991121,SOFXFXN12AB01827D6
1676,281753,Paradise In Me,ARMSL551187FB3F4B0,SOULEZE12A8C134B31
1677,762361,Naked Songs Live And Acoustic,ARXPE571187FB4AFD0,SOSNZGD12AB0186296
1678,523259,The Downward Spiral - Deluxe Edition,ARK9TRQ1187B99C095,SOKJBKQ12A8C143666
1679,609801,Tacos Deluxe,ARBFDJW1187B9AD27A,SOLGZCP12A8C142CD0
1680,398,80s Triple Set,AR7WGYZ1187FB3CAB0,SODNQJO12A6310F970
1681,663511,Smokin' Hits,ARPFKK81187B99878D,SOHDMZZ12AB018AC70
1682,307285,Razor,AR6XPWV1187B9ADAEB,SOVFDZT12A8C140710
1683,397816,Insomnia - The Best Of,ARXDQJB1187FB57154,SOLITMH12A58A78F01
1684,24504,Dansez Avec Jo Privat,ARQC4R31187B9A0D88,SOHEORL12A6D4F7EF6
1685,50737,The Age Of Style - Hits of the 30s,ARFQ3191187B98AD2E,SOEIZWQ12A6D4F8E21
1686,195716,50 Reasons To Love Paris,AROVSYC119B3403921,SOXKNIV12A8C132248
1687,69254,Lost and Found,AROUOZZ1187B9ABE51,SOLWWCO12A58A77015
1688,109846,The Predator (World) (Explicit),AROSI8L1187B9ACD43,SOVLDMX12A8C141DB5
1689,279091,Portrait,ARWPYQI1187FB4D55A,SOWCEQL12AF729E70C
1690,291143,Made In The Dark,ARWA8AH1187FB3FC84,SOFKTPP12A8C1385CA
1691,239731,Pass In Review,ARPMJGA11F4C83BDFE,SONWURF12A8C134ABD
1692,622234,My So Called Knife,AR7KQQ91187B98ED7A,SOWHSFS12AB0183B7D
1693,540620,Universe One,ARBXBQR1187FB56FA5,SOORSEW12A8C1375CB
1694,509706,Vasos Vacios,ARL3VGT1187FB40E8E,SONPKNE12AB0180390
1695,601969,"Georges Brassens: Le siA""cle d'or",ARLV8S31187B988B71,SOBOPBU12AB0180EBE
1696,623984,Bloomfield-A Retrospective,ARFONSP11F50C4D175,SOKQZYR12AB0182223
1697,235174,Daybreak,ARJ5DZC1187B99FBDA,SOLTYUO12A8AE4758A
1698,632110,Live At El Sol,ARGBR4I1187B99D073,SOPOHPD12AB017F153
1699,36169,The Best Of,ARDV4XV1187FB5A3F4,SOJITMV12A6D4F7A00
1700,131969,Lumipallo,AR8WVQY1187FB3FA10,SOPMEON12A81C1FDB9
1701,526303,Viimeiseen pisaraan,ARV69FI1187B9AA14F,SOAAHZS12A8C143A21
1702,813922,Cabretta,AR4NREB1187B9AEDAC,SOGHNTC12AB0188168
1703,79637,Beavis and Butt-Head Do America,ARFZSPU1187B9B5BA9,SONQOIL12A6D4F4D47
1704,746875,Lian Ren Chuang Shi Ji,AR9E43L1187FB566FA,SOTZYEK12AC468911E
1705,536785,Stories From The Heart,ARTCO131187B9B9ADB,SOKTTAS12AB0182418
1706,297471,Cantara,ARZPDMU12086C15872,SONXDIC12A8C1377FE
1707,560618,Ragnarock,ARO3SS31187FB3729C,SORGVTY12AB018349A
1708,411802,Mongo Returns!,AR1N6N61187FB4E25E,SOCNCAD12AB0187375
1709,47330,Love Letters,ARPPURC1187B990FB7,SOBNOBG12A6D4FB54B
1710,253291,Norma,ARYWZLP1187FB4F7D3,SOBVMXR12A58A7AE67
1711,298724,Inside Ronnie Milsap,ARGIABO1187FB4B3B5,SOFSRSS12A8C13B685
1712,555246,Christmas On The Range,ARQGYP71187FB44566,SOMYTZI12AB0185326
1713,208424,You Are! Remix Box,ARM86R71187FB4CBB4,SOGTVGQ12A8C13952B
1714,317364,The Strathspey King,AR8ZTV41187FB3F311,SOJEWUE12A8C1437CD
1715,102191,Shiva Technology,AREEJJK1187FB56DC7,SOZDOYP12A8C13ABDF
1716,306715,What's in a number EP,AR1AIC51187B98C03F,SOFJEAL12A8C13E4C5
1717,226013,So Cal Drunks,AR8YV0M1187B99F3E8,SOPNINI12A58A7E304
1718,798891,Voracious Love,ARQZY2A1187B9B7604,SOIZDTU12AB01840C5
1719,296611,Prolonging the Magic,ARQRQRA12131B4B5A8,SOLUABP12AF72A2CD2
1720,128139,The Anatomy Of,AR7GUNF1187B990CCF,SOCKCXC12A6D4FD052
1721,550709,Siempre Es Hoy/Reversiones,AR189B91187B9B8D9C,SOKHDOO12AB01825E3
1722,524019,"DerniA""re Chance d'Aatre disque d'or (Edition SpA(c)ciale: nouvel album + best of 5 titres)",ARRPFCU1187FB5402E,SOGEONB12A8C1429C7
1723,761443,The Exponential Truth,ARETCTY1187FB4C033,SORMDIB12AB018C316
1724,300031,Stomping Ground,AR8ZQ9T1187FB56FE5,SOGOBGK12AF72A633B
1725,487339,Blister Pop,ARP6RUO1187FB3F1CF,SOWABTJ12AB0182291
1726,644830,The Way To Do It,ARF1FZV1187B98C928,SODPOUC12AB01890EF
1727,386707,Les Increvable N2,ARD7U0O1187FB5531A,SOCISCT12AB0180021
1728,407754,Die besten Tage sind gezA$?hlt,AR2P71H1187B9B8C00,SOQNZJZ12AB01823AE
1729,46486,Love in the First,ARFF1MH1187B999687,SOKVBXA12A6D4F89AF
1730,47592,Flying Cowboys,ARXPE571187FB4AFD0,SOAGJGA12A6D4F980C
1731,308407,The Complete Blue Horizon Sessions,AR243ZT1187B9A98D2,SOKPCQK12A8C14038A
1732,275827,The Sand Pebbles,ARM0RY81187B9AF248,SOCEZZL12A81C23CD9
1733,423961,Vinicio,ARDKBQO1242077E25E,SOGQWRF12AB0185E0B
1734,476476,Chithi Lae ke Kabootar Ja,ARBY23A1187B9A82E4,SOBCJVI12A8C14220B
1735,7315,Killer,ARAIABB1187B9AC6E2,SOBJLED12A8C14108C
1736,46614,Five Man Acoustical Jam,ARYKCQI1187FB3B18F,SOBHZOV12AF729E943
1737,65481,Swing To The Right,ARHBWOZ1187FB3FD53,SOMGNAS12A6D4FA805
1738,307644,Reprise Des NA(c)gociations,AROGAPH1187B98CF9C,SOMFNPC12A8C13E5FE
1739,711606,Perlen...,ARE08BN1187B98FCA3,SOYCPUY12AB018CE4D
1740,278992,Revenge,ARDGB6U1187FB3AD07,SODJUSQ12A8AE486C6
1741,686335,Maurice Larcange Au Zenith,AR6W9T51187B9A8B8E,SOUGQQJ12AC46884C2
1742,287352,Dangerously In Love,AR65K7A1187FB4DAA4,SORLLRN12A58A7F1EE
1743,128149,War Of Aggression,AR8PL5L1187FB37A10,SOEVQPU12A6D4FCC09
1744,531846,Heartland,ARI648V1187B9B5379,SOJCIPT12AB0181305
1745,123076,True Chillout (3CD set),AR0N0DX1187FB41327,SOBKWVC12A8C13F95C
1746,254009,Solomon Vol. 2,AR323JD1187FB483D0,SOQBAMF12A58A80B7E
1747,798135,Superstar Dog,ARKHMZB1187B998670,SOYUCBW12AB0189C9A
1748,253831,Shock To The System,ARGRMG41187B99AB1E,SORYCLC12A582A293D
1749,284637,Made In Japan,AR3Q86S1187B9ADDCF,SOEQGVM12A8C132AB5
1750,179184,Tampa Red Vol. 10 1938-1939,AR576O51187B990C30,SOBPURV12A81C2286A
1751,124764,The Big Dirty,ARCP94M1187B9B0F56,SOZPBWN12A58A7C3C4
1752,25133,Lifer,ARJ7VKJ1187B98BA4B,SOMRGMY12A6D4F93A8
1753,160699,Rock For Light,AR7Y6JX1187FB4D9B3,SOSFKCZ12AF72A3C24
1754,520987,The Dee Jays / Baby Talk - Best of,ARBIXZL12086C11573,SOBDZUW12A8C13ED88
1755,84466,Diamond,ARDIP5S1187FB57056,SOHHVXI12A6D4F69E3
1756,123416,The Rhythm Of The Night,ARNVCZC1187B9934F5,SOUFZNH12A8C13F572
1757,105985,Icky Thump,AR8V1WA1187B9AD9E9,SOFAQLG12A8C13AC04
1758,799147,2Fresh - Get It Started,ARGFOAI1269FB3852B,SOOKDUJ12AB018BB67
1759,685357,African Grooves Vol.26,ARK3KQ41187B9A64F0,SOSLCNE12AB018566F
1760,250395,A Pretty Gal's Love,ARPEJMN11F4C84080E,SOLPNNU12A8C13CA04
1761,637620,Lookin' For A Change,ARY1K701187B9A43A9,SOFUWDG12A8C142F6D
1762,262136,My Favorite Place,ARC28SN1187B989049,SONJXBM12A8C13C358
1763,35097,Sag Ihnen Bescheid,AR5BLB01187FB57E99,SOOTRFL12A6D4F5428
1764,68110,Lover Girl,ART5IUL1187B9B0143,SOVZVNF12A67ADA382
1765,587,La Folie,ARYECDK1187FB45587,SOHJRZY12A63110838
1766,705863,Smooth Jazz Journey - Third Edition,ARHDHOX122988F500E,SOQTSEB12AB01884A0
1767,85625,Tales Don't Tell Themselves,AROBHK51187B9AD82B,SOCNGFJ12A6D4F6DFD
1768,240561,Later That Day...,AR0JPOG1187FB37383,SOESUUA12A58A7BA05
1769,104787,Life Won't Wait,ARF84A41187B9A34E7,SOHLRVJ12A8C13A9A2
1770,482768,Ladies And Gentlemen... The Best Of George Michael,ARAKARO1187B9A1EB6,SOJRJDG12AF72A7B93
1771,113416,20 Suosikkia / Karjalan Marjaana,ARVJSJY1250940FA2B,SOBWIWM12A8C13BA6D
1772,287254,The Essential Stevie Ray Vaughan And Double Trouble,AR32ETX1187B9A792F,SOTNNLV12A8C1344BF
1773,360812,Babe Ruth,ARX14WH1187FB50649,SOZIGEW12AB0183C28
1774,251858,Live,ARGIABO1187FB4B3B5,SOHCBTN12A8C134568
1775,99148,Wangetti,ARYKXSD1187B9A4DAD,SOCVAQV12A8C13627A
1776,281447,Time Machine,ARNZ70R1187B9A4824,SOMCIIM12A8AE49622
1777,300031,Stomping Ground,AR8ZQ9T1187FB56FE5,SOHJYGD12A8C13CF7F
1778,113410,None But The Lonely Heart,ARA82JG1187FB36131,SOXVMXO12A8C13EAFA
1779,396352,Wanita,ARUW6HS1187FB3F028,SOIRHHH12AB01807F0
1780,237660,Descarga Espectacular,ARHEQ501187FB4F898,SOCPWZF12A8C1359F0
1781,431442,Live At Wacken Open Air 2006 - A Night Of Emperial Wrath,ARYPWUK1187B98ACED,SOAWTOB12AAA15DA18
1782,15638,Use Your Illusion II,ARM7EDF1187B9B3FA1,SOIHJSD12A6701EB04
1783,503347,X Communication : Trilogy II,ARDPTGD1187B9AD361,SOAKDML12AB018208C
1784,520602,Trace My Track,ARKN6D91187B9B09A2,SOJKLCP12AB0183BA1
1785,331203,Poolside : Mykonos,ARALUOY122988FD079,SOMSHEH12AB017BA1F
1786,817892,Lagian Ne Maujan,AR1ZHYZ1187FB3C717,SONJFLA12AB018BB67
1787,262113,Home For The Holidays,ARTF2KG1187B98DDD1,SOMLAJJ12A8C138EAC
1788,150863,San Juan Suite/San Juan Suite II: Narada Classics,ARTK5LU1187B9A654C,SOMLFVN12A8C136135
1789,21200,The Stooges [Deluxe Edition],ARLR9U31187B9A71AD,SOBCTDP12A6D4F7602
1790,297013,Greatest Hits,ARR5CEB1187FB5A3FF,SOXAOIN12A8C138D34
1791,434249,Match Box Blues,AR6DGPH1187B998587,SOAGRCT12AAF3B5E13
1792,337141,Play Cool,ARRTP2G1187B9AF916,SOYTIQH12AB0181485
1793,265303,Wake The Sleeper,AR87K371187FB5AA8E,SOIGNJY12A8C13AE1A
1794,105411,Fantasie [Deluxe Edition],AR6896B1187B98FADA,SOWRBWU12A8C13969D
1795,701622,Carrier Track,ARSBZSV1187B989B86,SODIRMS12A8C140C52
1796,484161,The Reckoning,ART1R9I1187B9B3324,SOAZRCH12AB017A84D
1797,9552,En las cosas del amor...,AR7BODP1187B9B7766,SOZFHFF12A6701E914
1798,240395,Chicago R&B [Parrot R&B],ARCYJTW11F4C840F74,SOAHFGP12A6D4FB62E
1799,159947,Modelo Para Armar,ARJRQL51187FB541AB,SOQRFVZ12A8C13A4C6
1800,298752,Bully,ARF1PSM1187B9B802A,SOCDZMU12A8C13C256
1801,700059,Strictly The Best Vol. 15,ARMPQIE1187FB3D4EB,SOAGRTC12AC468B954
1802,130398,Gaia II,AR7ZI7Z1187B98BF55,SOKNFFM12A81C216F3
1803,180927,VisAPSo FuturAstica Do Passado,ARTP2PK1187B98FECA,SORVXFP12A81C22116
1804,557792,Cuban Ballerina,ARATR0U1187B9B76D0,SOFMQDK12AF729D3C8
1805,25453,Heroes And Villains,ARYYTAY1187B9B5F9D,SOKEBYL12A6D4F6FBF
1806,407754,Die besten Tage sind gezA$?hlt,AR2P71H1187B9B8C00,SOQTSEW12AB0180ED2
1807,771267,We Are Enterprise: The Album to Benefit The Rebuilding of Enterprise High School,AR5OB9M1187FB52F29,SOCEKJL12AAFF44A8E
1808,378580,The Trials Of Job,ARIOTFR1187B98F316,SOCYBQD12A8C143029
1809,602374,Texas Hold'em,ARY1K701187B9A43A9,SODXHIZ12A58A7A889
1810,148128,Immigrant's Daughter,ART1R9I1187B9B3324,SOCLAFZ12AF72A6D7F
1811,314190,The Long Way Home,AROYBLU1187B99A255,SODMLAB12A8C1441D2
1812,301445,The Fabulous Mae West And Other Wonderful Girls,ARFLD291187B9966AA,SOMRWKM12A8C13AEC9
1813,2004,Snivilisation,ARD5K161187B9AC784,SOFNFIL12A8AE47377
1814,490203,Debout lA  d'dans,ARWWDSC1269FCD4D06,SOTURND12AB0183FF9
1815,271398,Mes AnnA(c)es Disco,ARSKATF1187B98A622,SOQYRCZ12A6D4FC618
1816,223456,Amerijuanican,ARRH2S81187B98C8AA,SOZGZSN12A8C1407E3
1817,211112,Un Mundo De Sensaciones,ARO0R521187B98A2D1,SOSSUGT12A8C138F9F
1818,212480,Halcyon - The Platinum Collection,ARD5K161187B9AC784,SOXHSTL12A8C13B5A6
1819,25564,Harder Faster,ARFKYG51187FB4CE41,SOXAUYW12A6D4F7DAB
1820,756547,The Dolly Parton Classics,ARYJSY01187B9B7C65,SOQYGKF12A6D4F77EC
1821,245146,La Habana Tiene...,ARSSW5A1187FB4B5E5,SOWBHDA12A58A7A398
1822,28356,All In The Mind,AR19GQN1187FB3ACF5,SOWWEWC12A6D4F8A87
1823,554224,Al Denson,ARDHNC31187B9A1898,SOWOKYQ12AB018637E
1824,53181,Best Of Whitesnake,ARASYMJ1187B9ACAF2,SOGEQKA12A6D4FA27C
1825,160998,Lo Compilation Mix By Susumu Yokota,AROJAG11187B9B71A3,SOBJOLG12A8C13CC69
1826,297303,Maire,ARHOCKY11E2835D7CB,SOODNBV12A8C139FC7
1827,14421,Gran Turismo,AREHK7O1187B9ADDD7,SOJCBAM12A6701FD04
1828,138186,The Day After,ARSE5NP1187B9B98AB,SOJEEKG12A8AE48C77
1829,774736,Viva Dictators,ARMYPSO11F50C49252,SOYFMKG12A58A80C70
1830,12757,All Or Nothing,AR2XI6G1187B9AE7DA,SOLYAFD12A6702090E
1831,436396,Kuschelrock 19,ARBUOOR1187B997391,SONWVYC12A58A7DB0C
1832,715982,Seasons Of The Scythe,ARTOCWH11F50C4CE12,SOSTBCB12A58A75D60
1833,87397,LIVE IN CONCERT,ARHT0B11187B993CB3,SOLKBKQ12A8C13400C
1834,675211,Ghetto Fabolous [Explicit Version],AR3FE581187FB3F90A,SOGOJEP12AB018D355
1835,769725,Riddim Of Silence,ARJJRZ41187FB4C856,SOJPZIX12AB018B2BD
1836,543041,Aitai,ARVFGPJ1187B9A2477,SOFAWJJ12AB0180A39
1837,529684,Hi-Bias: Club Life 3,AR8K7ET1187B997ABC,SOMDVKP12AAF3B3CD6
1838,303421,Soul Friends,ARISHTQ1187FB3E6F0,SOMDTTT12A8C13F1CB
1839,275032,Club Trafikana,ARKULSX1187FB45F84,SOGQTEC12A6D4FC958
1840,144765,Quod Superius Sicut Inferius,ARF3L8J1187B9B7866,SOHZHHE12A8C1360C0
1841,296721,The Heart Of Christmas,ARLNSD41187FB4D9A0,SOBQSLF12A8C139785
1842,725669,Afro-Indio,AR1N6N61187FB4E25E,SOLAZFN12AB018A094
1843,378995,Award-Winning Movie Themes : The 70's,ARYKFVV1187FB3CA6B,SOWPNDT12A8C145BB6
1844,16027,Message In A Box,ARIPLUN1187B99B9F9,SOGMROZ12A679D8AE9
1845,508188,Le Bruit De Ma Vie,ARZBYDY1187FB46DD7,SOJUJQF12AB0186EDE
1846,687092,Oh Happy Day,AR5M3681187B998D11,SOYYADY12AC468EBDA
1847,769774,"MA""ci",ARZKRD01187FB45FD2,SOTYGMX12AB018A0BA
1848,372930,Blues Masters Vol. 4,ARDNQ0R1187B9BA1EF,SOIQYOV12A8C143ED6
1849,721962,What! What! Volume 1,ARM2WL31187B9A3D69,SOPMPSP12AB0186961
1850,496090,Tonedeaf,ARHKW8K1187FB4C9A2,SOFPSXO12AB017E22C
1851,285737,Desire/Blood On The Tracks/Street Legal,AR5FP401187FB523C9,SOJGCRU12A8C1323B7
1852,545825,World Music Vol. 24: The Sound Of The Caribbean,AR9HQ6Y1187FB3C2CB,SOKKSSP12AB0183B30
1853,753502,Sugar Coated Lover,ARGF5QG1187B9AC84F,SOWORNS12AB018C280
1854,34757,Les AnnA(c)es Chansons,ARJIE2Y1187B994AB7,SORXWXC12A6D4F87B3
1855,529514,Tiny Blue Biosphere,AREOREU1187B99AACD,SOUDMHF12AAF3B4AB9
1856,601856,We Are One,ARGRTPZ1257509D28A,SOWXEIB12AC90756AC
1857,95072,Songs of the US Armed Forces,ARCVMYS12454A51E6E,SOJIDXQ12A58A7EC7A
1858,747166,Long 'Bout Midnight,AR6KK741187B98C9E9,SOZEQVC12AC468E38B
1859,138490,Photographs,ARUIO0J1187FB3D7D7,SOXZWTN12A58A7C2A4
1860,747122,Discografia Completa Vol.5,ARYN8YT1187FB38396,SOFEOPN12AC468D446
1861,235159,Golden Gospel Favorites,ARQIWOW11F4C840FF1,SOTREAP12A8AE46FE2
1862,326902,Another Somebody Done Somebody Wrong Song,ARXZIHJ1187B9A4ED9,SOBEWIS12AB0182D75
1863,570577,101 Great Black Gospel_ Vol. 4,ARNG61X1187B98C7DF,SOCCMDY12AB01877A8
1864,799732,Talkin Latin Vol.13 : Brazil sounds,ARQCHDN1187FB4C7C2,SOFORRV12AB01840C4
1865,175116,Blind Willie McTell -Statesboro Blues - The Early Years 1927-1935,ARRU9GR1187FB43F56,SODVIWU12A6D4FCDA6
1866,534407,Hushabye Baby : Lullaby Renditions of Country Music Favorites Volume 1,ARBMHBC11F4C8403A2,SOTKEUY12AB017E3E3
1867,630620,Chupi Guay - Canciones para jugar  CD 1,AR99OWM11C8A4149FD,SOWFOMV12AB017D884
1868,394700,No Line On The Horizon,ARUJ5A41187FB3F5F1,SOUATDY12AB0185157
1869,14219,The Woman In Me,ARUJZFJ1187B9B135F,SOBRUSQ12A6701DF34
1870,764372,Mash Up Mix 90s,AR3NPVS1187FB5108F,SOTBVCU12AB0187B3C
1871,343568,Freedom,ARCGJ6U1187FB4D01F,SOIMYXI12AB018106C
1872,48012,Cajun Tradition,AR1JGQT1187FB56878,SOICIZT12A6D4F6751
1873,560096,No Compromise,ARQXJW51187B9AEE27,SOICTFT12AB0187B69
1874,141904,Legendary Country Blues Artists - CD C,ARJ7NR71187FB437B7,SOQSXNC12A8C133130
1875,177199,Viaje,ARQR8Y51187B9B8E9C,SOSWVUB12A6D4FCB1D
1876,545975,Steel Box Collection - Leo Ku,AR8QHU51187B9A3341,SOHFMQW12AB0180091
1877,535723,Tormented,ARF4V431187FB3AA41,SOTSMYB12A6D4F6519
1878,786540,My Radio Sure Sounds Good To Me,ARV38M11187B99424D,SOHCRES12AC3DF6BD1
1879,725674,A Man And His Music,AR78WG01187B98E404,SOJBNUB12A6D4FC0D3
1880,597340,The Best Of Barley Bree,ARVA23V1187B98C54A,SOUZONQ12A8C13DE81
1881,406825,Honky Tonk Rockabillies_ Volume 2,ARB1KC91187FB38B13,SOXVBBS12A58A7E482
1882,762191,Dog Years,ARND48J1187B990A0B,SOTDILJ12AB0188A2B
1883,171356,Moxie Bravo,ARTE6AQ1187B9B2826,SOKHJSC12A8C14016E
1884,489685,The Great Vocalists,ARGP3GD1187B999801,SOQQXOZ12AB01809E4
1885,158319,Rendez Vous Au Balajo,ARQC4R31187B9A0D88,SOCCANS12A8C139F53
1886,795325,I'm Free - Single,ARL5BEN1187B98E4D9,SORRKQZ12AB0185DAD
1887,527212,Gardenias For Lady Day,AR2G8SU1187FB4A871,SOSDWRI12A8C1443CB
1888,555129,Love Junk,ARFK98R1187B9B0552,SOTSNQM12AB0183738
1889,528923,Gathered Around The Oaken Table,AR8TLVX1187B9B2D7D,SOIDEHN12AAA8C4B80
1890,23399,Love Story,AR25WM21187FB461B3,SOTSDZS12A6D4F65D9
1891,639392,Have A Nice Weekend,ARI4SKQ1187B9B43B0,SONBWQQ12A58A7BF65
1892,197147,Time Warp:  Greatest Hits,ARDK6QW1187B9B8D85,SOXTBTY12A8C134A43
1893,739757,Ley Lines,ARJ1BWM1187B9B117B,SOKJYBX12AF72A900B
1894,64371,Hide Em In Your Heart Vol 1,ARID75M1187B9B8341,SOGYBIX12A6D4FB5B8
1895,726646,Voyages,ARHTV1S1187FB547F8,SOHTRFS12AC9E13420
1896,511640,Baladas De Amor,ARDAXCG1187B9942B1,SOAQQHI12A58A78FA5
1897,751145,Gloria Lasso Sus 20 Grandes Axitos (The Best Of Gloria Lasso),ARHXWB01187B9A205C,SOFWVMI12AB018A50D
1898,293740,Juste Avant,ARGDSO91187B9AAB35,SORIWFK12A8C137A62
1899,763965,Plus De Diva,AR2XRFQ1187FB417FE,SOHORIU12AB018C2FC
1900,823059,Sings Studio One Hits,ARZZRK91187B9A5CA5,SOGXFXZ12A8C132E70
1901,150859,Collecton,ARB45GQ1187B98D2B4,SOODQEF12A58A7AF5F
1902,414912,The Time Has Come 1967-1973,ARVKAWO11F50C47C9A,SOSNMKX12AB018827B
1903,231930,Boleros In TrAo,ARZRCCP11F50C5165F,SOMVRPL12A81C20EAC
1904,428150,The Very Best Of CD2,AROCBZZ11E2835D652,SOYORWN12A8C144436
1905,25586,Exit,ARCF06I1187B995398,SOAXBAE12A6D4F79C3
1906,653740,Michael Landau Group Live,ARR88SE1187B9B515D,SOHUJXE12AB018ADD3
1907,257984,Playing For Change,AR50Z881187B9BA197,SORCVJY12A8C13CB1B
1908,606836,The Definitive Collection,ARXP7MQ1187FB3AC5F,SOZUAJB12AB017CE56
1909,8986,White People,ARNWZ1N1187B9B71BA,SOEUEUI12A6701E4AB
1910,150938,The Journey North,ARTK5LU1187B9A654C,SOZICZX12A8C136A61
1911,542754,Good Stuff,ARVML631187B99E90D,SOFHWIG12AB01855B5
1912,301421,Songs From 'By The Light Of The Silvery Moon' and Other Selections,AR9F71I1187FB46CAF,SOWTXWG12A8C13C228
1913,6953,Perfect Time,ARHOCKY11E2835D7CB,SOILKMT12A6702015A
1914,150913,No Better Place,ARK6JC91187B9B4B2D,SODWDRX12A8C136E77
1915,344890,Libertinaje,AR02YGA1187B9B8AC4,SOHAVVY12A8C1422E6
1916,645457,The Very Best of Sixties Soul,ARCBYJW1187FB51FD8,SOJSSDR12A8C142EE5
1917,539363,Fitchburg Street,AREV0ZO1187B997221,SOFESEK12AB017FA56
1918,57000,Infinity On High,ARSG7NQ1187FB57482,SOYVCJU12A67AD8617
1919,526980,I Always Lose,AR0X3JJ1187FB3A9A7,SOCHXHX12A8C143E1A
1920,721687,The Now Factor,ARO9IJB1187B9939D0,SONVMQR12AB018688B
1921,570488,Mind Control,ARED2DG1187FB3CB4D,SOZFZMX12AB018BE08
1922,527484,Meet the F@cking Bedwetters,ARNFTGS1187B9A465F,SODLFHM12A8C1432E9
1923,305368,Trouble Boys,ARVAE6W1187FB3CAF3,SOHBATX12A8C14009F
1924,597790,Tranceplant,ARNLHY61187FB3A0C0,SOMHHCX12AC468AB2E
1925,587631,Zero To Hero,ARJA5XT1187B9B89AA,SOSBBAV12AB018F27C
1926,33120,Trouble,ARASYMJ1187B9ACAF2,SOJBTDV12A6D4F776A
1927,370932,Voices from the Siren Nation Vol. 2 - Live at the Wonder Ballroom,AR6LOPL1187FB4DABE,SOJMVGG12AB018AF5C
1928,176888,Rain Drops,AR8WHEJ1187B98CDCA,SONOEAE12A6D4FB32B
1929,22484,Hang On To Your Resistance (The Early Years),ARY1VGA1187FB5A39E,SOJLKEV12A6D4F5BEF
1930,213943,Brazilian Soul,ARUP17W1187B98CAB9,SOEYFIJ12A8C13E773
1931,85340,Mercedes Castro AcompaA+-ada con Mariachi Y Banda - En vivo,ARPPTNG11F50C482A3,SOIMTBN12A6D4F56FA
1932,345513,Vers l'imaginaire,ARXYQYW122988F2066,SONBEXJ12AB0182AC8
1933,256119,Content,ARBPRDX1187B9B1CA3,SOEEOUU12A8C1350F4
1934,288001,Se Nou Manm (Live Au Zenith),AR05NQH1187B98E875,SOLIWUR12A58A7D769
1935,109053,Cajun Conja,ARE8RCR1187B996BF2,SOCJFFQ12A8C13E02A
1936,657107,The Return Of O-Tumma,AR1VCLT1187FB4C8AC,SODXUDI12A8C1408A2
1937,132377,Streams,ARHTRR71187B98F305,SOLXNRC12A81C21193
1938,303436,Crossing All Over Vol. 12,ARMBTFC1187FB56343,SOKQDCS12AF72A920F
1939,252899,Normal as the Next Guy,ARVVLMQ11F4C8456E4,SORPCNQ12A8C136BB9
1940,112605,Messiaen Oeuvres Orgue,AR342K51187B98B571,SOKQDQZ12A8C13BB10
1941,69820,Holding A Wolf By The Ears,ARWR6RK1187FB3AB52,SOKKMRS12A67ADD134
1942,600648,Hear Our Prayers O Lord,AREWQSE1187B9AEC6C,SODHPQS12AC907282B
1943,234421,The First Two Albums,ARRJNTE1187FB44E12,SOKUBEF12A6D4FA3B8
1944,68737,Red Gone Wild,ARXWAQQ1187B9AE954,SOMSUOA12A67FFB3A1
1945,214868,Footprints In The Sand,ARF3XJD1187FB38DE0,SOZSAZR12A8C13E9EF
1946,620643,30 Days In The Hole (Live & Dangerous),ARPISA41187FB3DE42,SOTODXV12AB017E98D
1947,271629,Feelin' Kinda Patton,AR20BO61187B9B880E,SOAFUPM12A6D4FD26F
1948,236630,The Greatest Stars Of Folk Music,ARNMHWR11F4C83B384,SOYERFU12A8AE48FD6
1949,462098,Gaitas Platinum,ARQWJ1D1187B990964,SONLOMJ12AB0181700
1950,635129,LOAF Presents: Domestic POP,ARHAMVP1269FCD2C1C,SOLAZIP12AB017F246
1951,282022,New Moon Shine,ARSF0K11187B9AF319,SOXPVJS12A8C1326A8
1952,38352,Sleep In Safety,ARB1CNO1187FB4CE93,SOONSSK12A6D4F94E0
